,index,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Unnamed: 64
68,165040,France,FRA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,13044.9273658006,13582.9118003627,14288.254621125401,14842.2911861252,15601.670347732801,16154.3653150819,16823.6725217758,17457.8531375228,18059.2227397987,19176.8903417472,19984.5896053597,20880.893341791998,21648.5522659873,22842.6736415527,23654.184552849903,23279.8060309107,24164.725393723198,24888.1763225883,25772.303460562798,26577.747938301298,26877.7233916653,27033.3343785272,27567.079137381803,27757.2898547604,28020.4618852072,28315.8305125277,28814.174251917404,29383.960124228703,30604.4040261315,31761.247521229503,32524.0587566986,32683.3477082852,33041.3621138094,32691.6843267723,33338.3390647729,33917.9262091727,34275.605405711896,34952.5216196362,36073.6365822802,37116.410797041004,38309.442740571605,38786.085800926696,38942.2812136435,38985.535860554504,39794.6355110844,40152.6928729541,40850.3555428927,41582.7997160453,41456.4834257339,40058.6797571015,40638.33400426,41329.035368916004,41258.2747353878,41282.9908070269,41478.2469655007,41765.2440265444,42054.5312580687,43001.5912851838,
70,167902,Gabon,GAB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4362.136006774051,4958.07371793728,5270.22830082662,5523.331525019351,5694.40954771958,6071.02461697624,6230.79420388599,6359.02793802056,6383.679217540761,6757.76617311874,7198.883964752221,7788.0762213189,8513.79132974804,9211.79803189271,12609.953256177,14732.8590145712,19562.586746466,16725.6000938781,12412.8097592958,12177.6532549765,12186.9569423106,12492.0138601941,11800.2933377796,12142.114512337901,12712.491810514299,12085.7736396323,11665.1183284979,9401.57289809644,10318.734550046,10894.4293125838,11148.9716841142,11511.650773148798,10857.758825905301,10988.167868468101,11099.9575408245,11354.6580183226,11470.1560293892,11826.7455774026,11937.636624773899,10608.4435536807,10160.344453797801,10132.7658335207,9869.71775909755,9849.63882039948,9669.6384746557,9665.99680304366,9134.55968850484,9404.408300399371,8818.02391227421,8545.94605301081,8840.73066379785,9127.709968251469,9249.858209539208,9409.04068232735,9467.36378585918,9512.009052388079,9419.85671206659,9203.99356108556,
71,169333,"Gambia, The",GMB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,414.934863663656,404.08951872762606,430.697521443301,428.843190089342,442.312010317569,429.34936288038904,417.879983297434,443.034398249235,454.89819752767,495.436882597602,514.860778842763,515.06978008357,529.4473000918509,505.278347146548,519.704417652564,520.3648464170379,500.749489920962,537.733334112609,537.184137852407,511.605576439913,508.734250500436,496.209926418897,493.245804573631,498.25824712885805,494.41457325803805,490.734205703888,490.13113943363504,489.004562638772,474.832167620337,464.434217551333,460.276332374647,468.17636936583,469.84748982460604,484.648532301192,495.561950666174,507.97064968987,475.997088050086,492.67712648472803,510.98723692096604,490.69445100089996,481.336305389177,484.090383901957,496.87188520437303,513.420132965245,530.7876934251069,492.885645007982,504.94971370953795,513.314364137075,493.331402797323,506.80261788750505,493.875430300232,501.281015066687,
72,170764,Georgia,GEO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1780.4158359241699,1892.8132837997,1991.4839287726602,2061.4476466647798,2139.83103016702,2374.67929018263,2408.1632934625304,2451.56959165517,2587.60906420362,2791.19052875227,2975.16848980397,3133.9013675868,3327.2754281860302,3553.65521617711,3787.5808228523797,3927.6643842858,4100.77344468669,4147.586699741761,4288.15894242395,4482.4355435854295,4662.883827995371,4243.8190357257,4262.887552723821,4455.38165619432,4123.9615368448995,3515.05212798362,2753.9345441267305,1505.7107646781799,1056.38725597969,961.206841532899,1023.96178855601,1180.73236012,1347.46858006834,1424.10948851318,1495.4230004631197,1552.8188423784802,1652.88108745074,1759.0698340204801,1966.83910160655,2093.73316224698,2309.13651587674,2541.05642238498,2875.65641958461,2954.16710843787,2871.7180586321397,3073.52475273438,3322.02417786433,3559.1181450362396,3690.7487465026097,3859.58204524666,3964.5100458511206,4074.92570847849,4271.2822892525,
73,172195,Germany,DEU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,19624.7497590296,20202.433743006102,20970.6264326325,21903.4035074806,22089.748966183597,21980.087889773502,23167.0592614971,23996.7729121627,24740.2365269267,25755.657806876603,26064.3893139114,26162.4546274364,26083.9521450124,26563.6449361396,27408.0998134019,28108.893012878798,28738.6826117652,29096.9101849167,30057.941478281,30988.589460293,32337.101022619703,33742.2192171049,34130.852397553,33583.0060357251,34289.1247492873,34782.5686253047,34965.6908864708,35560.2092859448,36258.6744317081,36955.2896071002,37998.425311999104,38577.7256293297,38512.9200411024,38218.3496455934,38673.8881132052,38969.3216980632,40456.8573802769,41831.8670883098,42365.0974955812,40086.104759441696,41785.556912554,44125.3314116503,44259.2599053983,44354.7368865267,45132.2736332789,45521.319282369695,46167.8307842585,46987.787982009,
74,173626,Ghana,GHA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1055.98788364813,1058.22401420556,1066.86271642828,1079.05752604429,1070.01252096586,1054.5293168699302,983.951060190981,990.3434888265109,971.4252494633321,1005.8098877515599,1076.38660485844,1102.5254623241499,1045.2336089652802,1045.48810090733,1087.84761425099,930.0168654691021,878.4294257366721,881.4421471108659,938.564084747604,896.749741298787,880.541437804498,827.819225509876,748.825354115809,693.464113792065,730.834097710889,745.3377820775451,761.383638586616,775.095299642942,795.5304566221091,812.3219051223219,815.507341519494,834.073070186403,841.7453597721479,857.724377344464,861.6922056673129,873.275045063004,890.0092418102901,904.237263460945,923.626271165731,940.933440912945,952.137474702379,966.2618670154229,985.333256906715,1011.3976207133001,1041.82622676295,1075.8657717055698,1115.84971840359,1134.69763510455,1206.99040627354,1233.67756113945,1298.4369515921499,1445.36088882672,1542.6851834027,1617.4667542171499,1626.62278287807,1624.76962408724,1643.4487447776999,1738.25193096663,
76,176488,Greece,GRC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6779.88678295592,7476.29745734067,7545.857216169409,8279.942807312309,8931.283912128822,9724.57220201183,10241.8149619167,10715.5882974665,11355.574261330901,12434.2251126829,13392.3081358857,14379.9007450618,15738.2824730944,16934.8024450683,15786.2695800376,16634.4748313228,17500.3129206643,17782.1208458912,18825.0906239721,19202.0550826147,19143.1241110279,18677.4750732207,18352.4398564881,18049.183742023797,18320.5841977454,18707.568983241297,18742.3160580413,18257.804026946298,18971.6435058095,19590.0677863798,19383.934648323,19746.3821359444,19733.2904130851,19303.6669844654,19591.399522048898,19909.5296030908,20389.318015386598,21198.790649606202,21902.738778458,22489.315960044703,23275.4443060502,24111.4174535329,24965.5940271221,26349.277336235802,27614.405934628197,27698.5106148475,29176.3928664896,30054.8893883805,29874.7434456727,28514.8100942614,26917.7589787254,24495.7111345202,22830.5267787719,22251.257292413102,22565.680482542597,22615.3945872492,22666.2862405708,23052.9862375429,
77,177919,Greenland,GRL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,15656.4729016411,17401.3188157865,18055.461814736,19008.827909677,19890.5550639839,19978.734734742,21126.7150112384,23130.199327442402,24621.560440794703,25610.1031611625,27499.3834842896,27248.0986152271,25790.972400525498,26375.3367208026,24724.4610195573,25387.6140366334,27036.990708914,28211.9211584797,29412.2423364339,31087.320422779103,27295.9523444254,27314.107194088,26011.627562640297,24748.533678432002,26073.0270997514,26899.8018575843,27262.413904332403,27613.480696594,29702.688972125,30111.957703289903,32193.0025213682,32514.759849498598,32051.665664368,33379.583469,35593.4254981198,37352.892536691295,39539.9157055674,40626.781427279304,43305.7027608534,43684.587199796,43988.3324931946,43781.4625641366,44454.373549774806,44131.25175974309,46362.5906665085,45335.6130300796,47974.0731748846,48460.75141179861,
78,179350,Grenada,GRD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,2944.47474012589,3140.9488710265996,3335.66332663549,3301.72602197799,3294.1070510972304,3337.3295953055895,3354.21197285327,3387.19667420458,3536.97936147456,3782.1680232372996,4157.57779642914,4338.34086371354,4557.34809557295,4769.39689123885,4829.01238132332,4753.17066617138,4609.54085406109,4634.66803425752,4689.18509857326,4862.73043799469,5078.16287907923,5649.77067982845,6015.27929001296,6284.69996784302,6132.694756136059,6319.929249860071,6893.36806378174,6826.290017469571,7709.14955177846,7382.16261402016,7815.06520462278,7869.216937358051,7325.6710994073,7257.756622323191,7274.723135724259,7147.189187379091,7266.287340422829,7747.500730761959,8194.2381676678,8449.30776858458,8827.698604308991,
79,180781,Guam,GUM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27723.460389123502,27882.7097948152,29603.7734824842,30592.160799924903,29375.276247165,29578.385617095897,30054.0138683035,30112.6271684902,30700.4340081784,30690.436650478397,31252.6636152997,31741.5211298832,32169.564435675697,32182.8929142559,32046.0448496306,31847.649679142203,
80,182212,Guatemala,GTM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1461.76234528948,1480.50698591651,1488.8780669548498,1584.34844611766,1610.43182594683,1632.6416182602802,1673.34627410733,1692.3779057310599,1788.40143956154,1820.3734812653602,1870.7853357423398,1921.0201871007898,2005.98790382957,2084.86779317547,2159.6952676566,2145.33413420328,2246.04374884136,2361.9212007968304,2419.71372333848,2472.35235822945,2502.86037716781,2457.29985864321,2312.2323806053,2197.45509973588,2154.7112001558103,2090.33927837815,2044.0775135760102,2067.39724253575,2098.44605273457,2131.0772840334103,2146.5933293053,2173.6284357746804,2225.9194799071897,2259.76492725374,2296.9295866261,2355.89243930754,2371.3101430923803,2420.02522250643,2484.75848040934,2522.8596214780605,2554.7797096452105,2554.2568552000603,2591.32759169913,2594.92427862443,2614.7109297177303,2638.28859289055,2717.75892603467,2825.1276339150895,2854.05529589818,2806.97597716027,2825.5190291355498,2880.43471703594,2903.4436592851803,2948.05084488516,3007.95776505106,3069.04133462968,3100.86844067699,3123.9435698065304,
81,183643,Guinea,GIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,513.114417851615,514.3402467402079,530.227823330346,534.9148578640841,541.809620827544,540.429674411346,543.057407165732,555.469294056595,562.51937320393,573.179602088054,583.1769617055439,597.520340011594,603.640081283775,611.560817948144,612.720609711875,621.828959710054,641.072927209266,636.692235131121,638.987891635608,644.858352323376,638.599337542777,667.095295376801,678.9524209902951,656.1590156450051,672.42440256326,694.6031153990559,719.709185241663,731.4933376990269,741.0497173121761,750.4030763638541,809.9578165327471,893.12933200795,
82,185074,Guinea-Bissau,GNB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,492.267918216487,464.175626208753,484.22212783159205,480.640117178883,494.92522004285894,527.9609530440081,550.873123776099,510.503115894586,577.209062697784,586.755845880163,488.767409553477,568.739441556982,580.488571474278,547.386674215744,582.4674824596669,592.2055298179889,574.10296943501,577.657415807903,591.089428939319,613.505416866206,636.598619957088,654.134091259165,646.533828009824,645.514137629069,651.8500708981401,666.464021116397,729.057499183523,761.5845355669389,537.209602841964,532.22533922273,549.819707488698,550.039418981954,532.747858899851,523.730947822119,525.824373105346,535.440957455005,534.822272283187,538.9854818053241,542.645951129504,546.947092261669,557.632132626126,587.140383038061,561.986650036213,565.047969925518,555.605048729962,574.491700576592,594.978358692716,614.4394299184111,
83,186505,Guyana,GUY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1698.5460825801001,1725.5274107749801,1695.64382815245,1448.52184961087,1574.46095772702,1702.98511453596,1757.98387008481,1803.0210964253101,1794.2221030725,1893.23113454844,1948.0678096113,1984.08083262185,1896.29765678686,1898.9429755330102,2023.23181754739,2171.33824203036,2180.56067114219,2099.8466878126,2041.3009671191699,1988.00742725875,2012.3694729941897,2038.35231167745,1770.5916709559199,1655.1949194474698,1579.5210297132999,1627.46764406304,1625.4460888800597,1655.21772451727,1608.5415266937302,1539.82241851112,1497.1588838780099,1585.3699900696301,1698.9408032824301,1824.3252837857397,1967.5863145662602,2060.08295203265,2225.4231310032997,2371.77602176405,2344.92015041577,2427.55032357068,2403.93173371773,2463.70866755402,2493.0083258917102,2476.0700111739397,2512.77661303631,2462.3467990908102,2588.03124911092,2769.21567867091,2822.6563063788203,2919.3994059249,3033.24772490536,3179.8664308757398,3332.70690715094,3481.4514470653003,3595.9862479322996,3690.1189473966997,3793.0442952646504,3852.6920252935297,
84,187936,Haiti,HTI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1018.2128045370199,969.357521438603,1025.7208170837,987.008277788692,952.186711837069,954.2475057556801,930.704702761946,893.706099621415,904.8602930095429,922.205456123571,911.8224473604461,954.390198903847,947.7477664789549,976.4073693635049,1015.2797815427301,1008.3670112514,1073.01972141142,1091.1633316934801,1135.4509329758198,1195.5945971941198,1255.78787057993,1192.45294234327,1123.3278180836,1107.0449672960601,1084.73234695311,1066.72678295747,1038.2749488755198,1008.2157568854401,989.386813512617,941.130946554765,931.963592850209,930.881004133112,864.485614089789,802.1031690991141,693.089435612769,747.705380743593,764.568280410444,771.223803386621,774.1733069890621,781.355425318603,774.674584111268,753.6711992828259,739.2954633059461,729.817110198347,692.66800768806,693.804698205322,698.060828658308,709.961579294773,704.727587476857,715.225948888184,665.627419493396,691.894254954519,701.3972431359359,720.568887031755,730.400920728369,729.1196297702029,729.855938429812,728.844936653431,
85,189367,Honduras,HND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1088.40249499905,1078.04655103933,1108.8613023181301,1116.92729528219,1144.71615481902,1213.06908384959,1241.84510124362,1278.1721897905302,1322.96849954387,1292.87167857866,1300.73090112689,1313.31063121756,1348.50997620247,1412.07142416709,1353.59041007911,1341.2140348514,1437.4262432139,1538.5680655291599,1580.7314322386999,1618.59714362909,1578.88418527905,1512.4514714878699,1436.4888619181302,1406.10567973672,1450.6216278663,1487.033599678,1520.45138887367,1574.2854035840699,1555.6036400332,1552.3417263521899,1550.40365536039,1456.81556264672,1502.2547501955898,1555.4299229711098,1515.31275767477,1563.9884533021302,1548.28360337551,1573.6982813901998,1584.41180641449,1529.30284990389,1596.5452617064402,1596.93153678241,1614.4781191965399,1645.8352830877698,1706.0044375256302,1766.53016079162,1839.31204426483,1909.55726382661,1947.3582064942002,1860.41940831492,1891.15739535346,1925.9072096748898,1968.2827901011399,1986.9354162428199,2011.7838673592898,2052.97245412901,2096.5715215554396,2160.0912056990696,
86,190798,"Hong Kong SAR, China",HKG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,3380.64399384354,3703.51376911224,4142.30686671327,4392.23220417554,4904.77400524896,4948.78633452332,4902.674949181121,4962.7274166402,5438.159795507299,5796.17549907527,6086.20882723098,6604.23098752535,7208.918895635659,7153.336759286801,7053.524330595241,8091.398300186341,8910.60049155802,9473.48481953444,10006.1923577119,10727.360181690101,11448.774733846101,11604.913996764499,12113.0955373903,13190.9246715327,13148.7766893802,14421.7289341061,16190.210237200901,17421.2153691259,17634.2578181948,18251.0178139522,19132.381481779,20155.3434649352,21040.6493399445,21813.841452793502,21893.7987672663,21835.1289292016,22758.3931190215,21241.5347203784,21567.0022680912,23015.981879312203,22975.120399544703,23252.525469561802,24010.5392599268,25896.7135547539,27688.7798785343,29446.283782256698,31081.5861097557,31553.638989155697,30711.4839460763,32549.998231121,33888.4926701567,34086.30777744,35002.5129718853,35717.6668450891,36260.5696163202,36820.9774243543,37949.305818912995,
87,192229,Hungary,HUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8856.0520544192,8588.04705858069,8548.31315166266,8812.299449265029,8956.02079163332,8972.687797445871,9291.089135774491,9707.20593020268,10044.9777266139,10495.0159032343,10923.1046996323,11450.2838364102,11925.0702074427,12549.66935929,13126.4556553927,13653.2219400698,13732.1493782744,13873.3246635431,12977.635321923799,13092.2337567695,13347.0247958271,13197.260918305301,13510.7174545978,14119.4821909086,14653.620105997099,15032.1355766305,15695.6979442978,
88,193660,Iceland,ISL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11700.5524141469,11465.0339798069,12190.168982603702,13206.577450461798,14260.4286518433,15048.65208112,16088.520868583999,15630.404340924499,14573.9563898457,14782.0295328181,16580.0732629022,18594.5850101204,19456.342916119298,20469.3007484262,21346.5741329469,21211.4886015111,22253.513045542797,24037.172891134,25285.2874044612,26256.1277435033,27472.854414461097,28319.7145613766,28545.774488029503,27564.3180595852,28398.8122525731,29103.793732644903,30703.0066051748,32963.7211965483,32422.342227340698,32106.0621468749,32229.8841906442,31787.2368194212,30331.2124539423,30418.7185911777,31244.471362499502,31111.6678901594,32359.270996518102,33247.147199763596,35226.9603848321,36210.6730138438,37465.4498035287,38412.1372170003,38330.1254458548,38928.9874098742,41692.0950546537,43635.0158688476,44859.8325413478,47835.384237161605,47889.38654518269,44491.736012898604,43024.9238377351,43700.7929926958,44032.4245376967,45420.990330501794,45852.913451827,47405.043173123304,50188.498419478,51281.98774183651,
89,195091,India,IND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,330.205293033576,335.72131621036704,338.61110333810797,351.601622285156,370.06040512022497,352.889024169166,345.421523863239,364.746586725152,369.219200254937,384.984314844708,396.011663036131,393.53124197053904,382.450863619116,385.96625438767,381.53955484894203,406.892501737002,404.235098956951,423.740154591475,437.81914317634005,405.472609347618,422.90380449852006,438.006872177292,442.798465668973,464.176934609261,470.974193607036,484.643663958021,496.639401894171,505.17904296136703,542.054189599947,562.296525839837,581.218214651479,575.5015000311711,595.013413571266,611.118806653556,639.2687016025869,674.619503043249,711.92877530414,727.043121211111,757.934050558076,810.2172167815551,826.592425353968,851.616499486339,869.201316171361,922.167884448701,979.2838291785421,1040.31227440621,1106.92639155315,1173.87532557111,1192.51176356938,1268.24916759241,1357.56370057352,1410.42587646228,1469.17756241594,1544.61919713923,1640.18064703047,1751.66437757278,1874.2285005516298,1987.3410867622001,
90,196522,Indonesia,IDN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,690.368774397588,710.981760602842,705.138338825591,671.24828699451,676.560110130412,665.664568507324,665.925841668243,657.006332372493,709.1964146939,737.388552097116,772.1296848162759,804.723785724023,839.028135676655,883.782093796898,927.198580914314,949.0776694911971,989.5523546315691,1050.2913354890302,1094.70171130965,1147.23966378436,1231.1951345592,1298.06599025623,1296.89579206891,1320.99189957539,1382.39383351781,1386.7327720964001,1438.62753756627,1480.23160007758,1536.50576595431,1621.1216576774402,1707.8183547560502,1794.4228116905301,1878.97304404286,1968.41647091388,2083.36241705891,2220.07694952066,2358.11980727245,2433.34073555451,2084.14288145912,2071.52468259901,2143.65950412517,2191.5741769517604,2259.30770358823,2335.59404450349,2420.39718164002,2524.22242375953,2627.90524538689,2757.8936698443104,2885.30927484935,2979.00471389963,3122.3628152165,3270.61948985329,3421.2735204482897,3563.29986394284,3692.97344616043,3824.2748852362397,3968.0559111770704,4120.4285605839705,
91,197953,"Iran, Islamic Rep.",IRN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2980.5750023988203,3237.91451768734,3426.0057577550397,3580.7197250107397,3808.9788663880395,4349.03619107984,4711.46441278777,5120.966390539,5723.824595276171,6483.10877700656,7014.973637571371,7816.10076082952,8706.81221638347,9198.42478071495,9524.59700095361,9026.29929030895,10266.858736796601,9546.9635755197,7941.23443817147,6862.720524936801,4791.811542919811,4368.627847085089,5335.7775079106505,5558.01123361547,4865.04001940226,4773.0022040545,4119.41280068435,3989.5336831283294,3640.3148902719,3736.66671333505,4137.05725666456,4543.541924603471,4584.79587914623,4559.30324198761,4426.1429050571505,4464.39657529347,4631.11540933234,4591.4250563184205,4630.14445159307,4610.00992576118,4818.90052062682,4796.07568723359,5080.641346269529,5456.44531850896,5626.719749962579,5738.69744748755,5957.94575920198,6373.24958375621,6319.770516319879,6313.0368780217395,6603.21226914401,6698.684961547629,6125.7266203219,6038.529835429499,6236.28941082747,6073.45370087772,6794.29321463849,6952.44358365352,
92,199384,Iraq,IRQ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,1454.58600359962,1450.87426704582,1465.97049762468,1493.8695728971802,1499.4039077461498,1515.44470607219,1703.45189522242,1855.1312807069698,2104.57225896738,2076.86041020543,2355.75875845994,2761.82477534583,3345.9910263163897,3229.18755466833,3250.2018506590102,2752.22021046526,2644.45602823193,2619.88206152247,2680.64710088407,2867.4918929387104,2805.63679964615,2656.94549091326,4091.02857629177,1432.17203666133,1845.98450165112,2335.04463252421,2352.53710758242,2329.68116509142,2507.5627560194603,2947.02590882523,3853.0108922657796,4393.81302226348,4323.726235088529,4293.5594571164,3881.2601396264295,2524.38111249936,3792.5417975201294,3869.9534244749398,4181.40081811838,4168.66704409654,4436.25206984141,4493.18412633592,4657.28042580536,4848.44239867785,5322.38530653205,5508.04357882812,5344.3319642002,5298.10391212163,5846.51174634922,5604.57005725823,
93,200815,Ireland,IRL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,12745.3555351133,13034.2223737599,13675.3571634971,14093.1699743611,14452.1518751535,15020.474629485601,15001.864431227199,16015.3473110223,16924.4895278214,17213.7143061925,17540.7530571875,17913.020160975902,18149.6549916929,17977.413461576,18644.3180369818,19188.869023158502,19097.997488406498,19986.4823140317,21119.3916908535,22435.9829739196,24314.998060102003,24642.1074970429,25292.808814248398,25844.341454330897,27224.3701321669,29694.647007258798,31644.8860866929,34745.1763296793,37373.1284440715,40835.6921954167,44101.107408965996,45695.5883966,47591.893439323496,48236.9627254325,50546.4910719064,52276.244341068705,53466.0662125799,54708.070596146,51202.359326417194,48110.551487908895,48715.1768553933,48669.785718907195,48573.3772536945,48971.3696798502,52774.501175852194,65432.7344596075,67077.7436102692,71755.9670082922,
94,202246,Isle of Man,IMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,18519.20189419,18460.514318563302,21677.2324451702,23366.257114931803,25570.6135533809,26792.0460492811,27504.4348955594,27696.0947294637,27787.998470311803,28432.2394734028,29474.4250625737,30535.9213884749,32554.9280003242,34883.387546469,39018.3909589249,43743.7170184636,45515.9619154884,47492.6230213497,49885.125106478605,52661.16517831731,54956.4596313018,57629.9855618258,61319.1871890134,64993.8711622874,67152.220585748,67857.09605865179,69766.5211886388,71137.5402572204,73720.5096474418,77548.91343858281,81902.3085073824,81412.8744656074,87381.7860359045,,
95,203677,Israel,ISR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8749.11634309086,9413.29793330322,9880.92971961716,10542.3692831883,10937.7647708192,11522.743779780702,11224.5230058403,11072.1601453727,12604.1778315183,13945.8488360283,13901.6646337283,14946.5989567383,16341.4459610107,16570.2329922164,17126.116307990902,17282.3085529991,16955.2629228498,16751.4859142264,17313.0706239367,17921.5816166884,17788.6851971689,18369.1213932404,18402.7686429918,18678.0497739239,18607.5789714609,19020.3320322238,19513.0680064405,20571.2854476862,20822.0060185731,20589.4072269337,21422.2650895618,21729.7560379135,22620.5194369983,22933.970915528902,24007.7299105443,24919.079413584102,25544.339665245,25893.685062596698,26235.7428355135,26390.5585125029,27686.4403352535,27057.549256936803,26521.377672274302,26290.6242727737,26926.2341579441,27500.159207240897,28532.0328493777,29645.9578663767,29961.4443192408,29594.4109274656,30659.1277511137,31593.0441204215,31671.480002502,32374.334270239702,32996.746956779505,33179.943455464396,33839.8348481301,34333.3619004441,
96,205108,Italy,ITA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10867.7036593658,11681.3054735024,12322.3145145879,12918.9674512779,13171.6020855406,13487.9900459147,14184.531875176399,15093.1472567058,15979.657538334199,16858.4075907419,17653.0152595722,17890.321293041397,18445.545571081002,19626.3936040595,20570.8183835409,20020.9225719472,21340.765803623202,21794.4336629366,22420.5738807156,23688.059146544198,24450.1443050625,24626.9756754019,24710.5165239465,24990.3609392227,25790.7479813438,26504.734260522997,27261.2766251823,28128.575136851203,29294.235129816898,30264.126825697902,30839.278333372997,31292.053094606803,31531.6900203869,31243.6790226551,31909.236710549103,32829.8827518868,33242.8522991256,33835.0731328908,34371.9820181408,34902.262126968504,36180.778333289905,36801.2938105496,36837.863985999196,36729.9755411316,37070.3305155452,37238.9365291342,37872.1683558927,38236.7956108395,37585.3373525671,35363.4004619474,35849.3731979401,35994.1335816766,34885.2968955209,33887.2981674565,33615.9717818679,33959.2937236277,34397.6509928518,35029.4264231408,
97,206539,Jamaica,JAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,3790.0829626094396,3809.8436756846504,3978.9089254005894,4146.7071578019295,4582.61631541786,4624.65923494668,5370.56172190541,4993.70525341894,4707.51505182244,4626.67894069822,4259.51561526241,4098.097144126679,4047.1247364276396,3953.76110896606,3676.0243813737898,3714.5298129393104,3728.3689667009203,3736.5271981670794,3623.65852536373,3473.1039392217303,3504.4997087968604,3752.19661021478,3878.43229091988,4132.340238672029,4276.66415497026,4447.87004854476,4494.83690983052,4871.53973863781,4890.77983603601,4956.97587375457,4903.10277575668,4799.76381533078,4642.86718204628,4649.09337904085,4651.03274853509,4678.33841081802,4739.62865951842,4883.3099203848,4919.6657343691495,4936.48617487665,5053.03763911805,5099.80697311156,5033.59137891238,4791.25693856766,4696.84189437613,4751.74431496278,4695.60183427233,4691.893191024171,4697.187482423279,4713.64710197445,4753.705156292921,4776.2040775053,
98,207970,Japan,JPN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8607.65708226596,9396.221214425359,10138.3970143565,10886.1641110173,12031.295048261001,12595.389369783,13808.697942550802,15196.6101831498,17097.275294918898,18837.177260786102,18699.7429578181,19328.0090383104,20662.7046487824,22138.4313978023,21453.7065366016,21765.669161211103,22464.0862125623,23225.435710730097,24229.6229443581,25343.983679583398,25854.5750247978,26744.5561182362,27443.6096477109,28217.4982124445,29301.3658497302,30646.8786159949,31473.998433085802,32801.2061871434,34877.6552283176,36422.6070094665,38074.4635372551,39253.641841425895,39488.3934345231,39187.0345374998,39441.5867622391,40368.7122822971,41514.8977946698,41861.7534385858,41277.0667588089,41097.9596039728,42169.733283772795,42239.1849263722,42190.8048728002,42744.01128499,43671.6799739019,44393.6263842136,44995.494491919904,45687.2738147656,45165.7879187658,42724.7603699506,44507.6763859172,44538.72619069611,45276.8743354208,46249.2095886497,46484.1552668943,47102.5808781328,47444.143561344295,48438.834581164294,
99,209401,Jordan,JOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,1668.5247358517001,2018.19178991995,2094.1599125039397,2467.68968375468,2616.5392334601897,3015.94278243543,3046.62076378687,3145.6943851932697,3078.74591718647,3208.9707892000897,3187.5661157331397,3280.76703622849,3250.1929782771003,3067.7839974396197,2543.58777517349,2448.39017203015,2364.03090763901,2652.1089114522897,2627.0618230728196,2627.4811769680605,2681.5075117908,2654.1840167097603,2676.55744452355,2703.47924818333,2746.87910880256,2812.7719872184102,2907.14042929886,3017.37152156993,3075.5308974404998,3251.53150116388,3403.35155646294,3540.0907563811897,3668.05547488475,3752.6503552289296,3764.78426460065,3656.45367450307,3554.46233506079,3455.8011270120396,3374.4088144160496,3323.03309599158,3275.27219379511,3241.25076482136,3232.7583437566805,
